graph_image,graph_complexity,question_complexity,visualisation_type,update_questions,answer,question_id,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,text_6.started,key_start_experiment_2.started,start.stopped,key_start_experiment_2.keys,key_start_experiment_2.rt,key_start_experiment_2.duration,instructions.started,text_2.started,legend_instructions.started,instructions.stopped,show_cross.started,txt_show_cross.started,show_cross.stopped,trial.started,image.started,keypress.started,trial.stopped,keypress.keys,keypress.rt,keypress.duration,break_2.started,text_4.started,text_5.started,break_2.stopped,long_break.started,long_break.stopped,text_countdown.started,end.started,text.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 51,source_file,graph_nodes,question_level,adaptation,semi_subtype,keypress_norm,responded_in_time,rt_observed,rt,folder_name,rt_imputed,answer_norm,has_answer_key,is_correct,extremes_only_analysis,analysis_note,text_4.stopped,text_5.stopped,txt_show_cross.stopped,Unnamed: 54,text_2.stopped,legend_instructions.stopped,Unnamed: 53,Unnamed: 52,Unnamed: 56
samples/12 node/12_nodes_S00093/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,27.0,27.0,38.0,1267.410845300008,,,,,,,,,1267.3925937000022,1267.410845300008,1267.410845300008,1282.4048053000006,1282.4048174000054,1282.421826500009,1283.4056817000092,1283.4057201999967,1283.4889545000042,1283.4889545000042,1301.4040128000051,1.0,1292.4920278000063,0.1357647999975597,1301.4066244999997,1301.420418900001,1301.420418900001,1305.4067001000076,1305.4067189000052,1305.4067442000087,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,2,fully_adapted,,1,True,9.003073300002143,9.003073300002143,Anastasia,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00081/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,28.0,28.0,34.0,1305.4243187000102,,,,,,,,,1305.4070947,1305.4243187000102,1305.4243187000102,1320.420858700003,1320.4208845000103,1320.4362256000022,1321.42078890001,1321.4208274999985,1321.5065314000094,1321.5065314000094,1339.4228529999964,7.0,1332.0993251000036,0.0806538000033469,1339.4321034000022,1339.4447125000006,1339.4447125000006,1343.4214876000042,1343.42151510001,1343.4215637000016,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,1,fully_adapted,,7,True,10.592793699994218,10.592793699994218,Anastasia,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,4.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,29.0,29.0,24.0,1343.4535213000054,,,,,,,,,1343.4221258000034,1343.4535213000054,1343.4535213000054,1358.4365999,1358.4366181000078,1358.4506464000006,1359.4356476000105,1359.4356861999986,1359.53510980001,1359.53510980001,1377.4330367000075,4.0,1368.1879103999963,0.1277683000080287,1377.4408632999985,1377.450699399997,1377.450699399997,1381.4365586000058,1381.4365730999998,1381.436592500002,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,1,non_adapted,,4,True,8.652800599986222,8.652800599986222,Anastasia,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many nodes have TLP:GREEN?,1.0,How many nodes have TLP:GREEN?,0.0,30.0,30.0,25.0,1381.453352299999,,,,,,,,,1381.4368499999982,1381.453352299999,1381.453352299999,1396.4484482999978,1396.4484684000054,1396.4676016000012,1397.4519881000017,1397.4520917000043,1397.5521350000054,1397.5521350000054,1415.447760199997,7.0,1411.4274108999962,0.0966353000112576,1415.45025780001,1415.4642740999989,1415.4642740999989,1419.4516835999966,1419.4517068999994,1419.4517412999994,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,1,non_adapted,,7,True,13.875275899990811,13.875275899990811,Anastasia,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00087/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,3.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,31.0,31.0,36.0,1419.5026462000096,,,,,,,,,1419.4521326999966,1419.5026462000096,1419.5026462000096,1434.4635279000067,1434.4635420999984,1434.4811855000007,1435.465398400003,1435.465478099999,1435.5526134000102,1435.5526134000102,1453.4624982000096,3.0,1447.196252399997,0.1116170000022975,1453.4690577,1453.4817010999975,1453.4817010999975,1457.4662528000044,1457.4662896000082,1457.4663589999982,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,2,fully_adapted,,3,True,11.643638999986933,11.643638999986933,Anastasia,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00014/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,32.0,32.0,3.0,1457.494730200007,,,,,,,,,1457.467193000004,1457.494730200007,1457.494730200007,1472.4784845999966,1472.4785162000044,1472.4949927999987,1473.4787648000056,1473.4788068000053,1473.571696900006,1473.571696900006,1491.477142600008,3.0,1479.5151694000087,0.1206127999903401,1491.479914399999,1491.4935093000097,1491.4935093000097,1495.4830352999998,1495.4830692000105,1495.4831335000054,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,non_adapted,,3,True,5.943472500002827,5.943472500002827,Anastasia,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00065/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,2.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,33.0,33.0,8.0,1495.5080828000064,,,,,,,,,1495.4838746000023,1495.5080828000064,1495.5080828000064,1510.492538999999,1510.4925685000053,1510.5096436000022,1511.4932335000049,1511.4932689999987,1511.5790513000102,1511.5790513000102,1529.4924071999994,2.0,1515.1550683000096,0.1450067999976454,1529.4950132000083,1529.509050499997,1529.509050499997,1533.4954601000063,1533.4954925000056,1533.4955527999991,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,fully_adapted,,2,True,3.5760169999994105,3.5760169999994105,Anastasia,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00096/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,34.0,34.0,39.0,1533.5261288000038,,,,,,,,,1533.4962438000075,1533.5261288000038,1533.5261288000038,1548.507686500001,1548.507703700001,1548.5242536000003,1549.5087238999986,1549.508760800003,1549.626480100007,1549.626480100007,1567.5064767000003,4.0,1557.3482416000045,0.1513924000028055,1567.5100669000094,1567.5237018000043,1567.5237018000043,1571.509944000005,1571.509957400005,1571.5099766000058,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,2,fully_adapted,,4,True,7.721761499997456,7.721761499997456,Anastasia,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,6.0,2.0,color_nodes,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,35.0,35.0,21.0,1571.5260481000005,,,,,,,,,1571.5102199999965,1571.5260481000005,1571.5260481000005,1586.521857300002,1586.5218704,1586.5398898999993,1587.5230303999997,1587.523092100004,1587.6153091000017,1587.6153091000017,1605.5208361999976,0.0,1598.11601350001,0.1514981999935116,1605.5251837000103,1605.5377042000036,1605.5377042000036,1609.5250153000088,1609.5250462999977,1609.5251093999975,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,2,semi_adapted,color_nodes,0,True,10.500704400008317,10.500704400008317,Anastasia,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00005/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many nodes have TLP:GREEN?,3.0,How many nodes have TLP:GREEN?,0.0,36.0,36.0,1.0,1609.555847800002,,,,,,,,,1609.525616400002,1609.555847800002,1609.555847800002,1624.5365140000067,1624.5365478000022,1624.5531470999997,1625.5372562999985,1625.5373221000043,1625.6438195000082,1625.6438195000082,1643.540098700003,3.0,1633.0033500999998,0.0882266999979037,1643.5441560000036,1643.5545616000018,1643.5545616000018,1647.53861470001,1647.5386285999994,1647.5386479000008,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,non_adapted,,3,True,7.359530599991558,7.359530599991558,Anastasia,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00125/no_caption/nodes_shape_tlp.png,6.0,1.0,shape_nodes,How many CYBER OBSERVABLE nodes are in the graph?,2.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,37.0,37.0,16.0,1647.5582072999969,,,,,,,,,1647.53914600001,1647.5582072999969,1647.5582072999969,1662.5516625000018,1662.5516751000105,1662.5684563000104,1663.5524898000003,1663.552548000007,1663.6397217000049,1663.6397217000049,1681.554432200006,2.0,1668.2671399999963,0.0888130000093951,1681.5584207000063,1681.570681600002,1681.570681600002,1685.5537418000022,1685.5537676000097,1685.5538127000036,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,semi_adapted,shape_nodes,2,True,4.627418299991405,4.627418299991405,Anastasia,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00150/no_caption/nodes_color_type.png,12.0,2.0,color_nodes,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,6.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,38.0,38.0,45.0,1685.5861771000054,,,,,,,,,1685.5544727000088,1685.5861771000054,1685.5861771000054,1700.5665539000038,1700.5665683999978,1700.582160799997,1701.5671739999962,1701.5672142999974,1701.6745474000054,1701.6745474000054,1719.564774099999,3.0,1711.3073718000087,0.1039955999876838,1719.5684833999985,1719.583611199996,1719.583611199996,1723.568538899999,1723.568565000009,1723.568612300005,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,2,semi_adapted,color_nodes,3,True,9.632824400003301,9.632824400003301,Anastasia,False,6,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00083/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,39.0,39.0,14.0,1723.5857573000103,,,,,,,,,1723.5691454000043,1723.5857573000103,1723.5857573000103,1738.5804520000092,1738.5804874000023,1738.5977004000017,1739.5819539000076,1739.5819937000051,1739.659467400008,1739.659467400008,1757.579575900003,1.0,1745.8912375000073,0.1037284999911207,1757.5829177999983,1757.5959683999972,1757.5959683999972,1761.5829465999996,1761.5829608000058,1761.5829800000065,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,2,fully_adapted,,1,True,6.231770099999267,6.231770099999267,Anastasia,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00017/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,1.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,40.0,40.0,4.0,1761.5990675000066,,,,,,,,,1761.5832356000028,1761.5990675000066,1761.5990675000066,1776.5981128999993,1776.598135200009,1776.612471600005,1777.5960644000006,1777.5961038000096,1777.6839116000046,1777.6839116000046,1795.594710400008,1.0,1784.259023999999,0.10451620000822,1795.6016013000044,1795.61506560001,1795.61506560001,1799.5982946000004,1799.5983166000078,1799.5983456000104,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,2,non_adapted,,1,True,6.575112399994396,6.575112399994396,Anastasia,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00020/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,2.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,41.0,41.0,5.0,1799.6168547999987,,,,,,,,,1799.5986821999977,1799.6168547999987,1799.6168547999987,1814.610513100008,1814.6105465,1814.6269210000028,1815.610613500001,1815.610659500002,1815.7010988999973,1815.7010988999973,1833.6092646000036,1.0,1822.2915750000104,0.143300999989151,1833.6160007,1833.6274795000063,1833.6274795000063,1837.6124665000095,1837.6124986000068,1837.6125570000004,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,2,non_adapted,,1,True,6.59047610001312,6.59047610001312,Anastasia,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00086/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,42.0,42.0,15.0,1837.6395294999968,,,,,,,,,1837.613304700004,1837.6395294999968,1837.6395294999968,1852.624898199996,1852.6249113000083,1852.6415706999976,1853.6254231000055,1853.6255281000049,1853.714211700004,1853.714211700004,1871.6241830000072,0.0,1861.3880311999965,0.1350797000050079,1871.6266843000049,1871.640388300002,1871.640388300002,1875.6271444000013,1875.6271800000104,1875.627240300004,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,2,fully_adapted,,0,True,7.673819499992533,7.673819499992533,Anastasia,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00071/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,43.0,43.0,10.0,1875.65119270001,,,,,,,,,1875.6278017000004,1875.65119270001,1875.65119270001,1890.643656900007,1890.643690099998,1890.656132700009,1891.6403029000064,1891.6403411000065,1891.7270801999985,1891.7270801999985,1909.638629699999,1.0,1897.475145999997,0.0959645000111777,1909.6428910000104,1909.657844100002,1909.657844100002,1913.641941599999,1913.6419755000095,1913.642043800006,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,fully_adapted,,1,True,5.748065799998585,5.748065799998585,Anastasia,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00002/no_caption/non_adapted.png,6.0,1.0,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,5.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,44.0,44.0,0.0,1913.6713427000068,,,,,,,,,1913.642665200008,1913.6713427000068,1913.6713427000068,1928.6542728000056,1928.6543007,1928.6736316000024,1929.6562609000105,1929.6563167999996,1929.7539954000092,1929.7539954000092,1947.6564082999976,5.0,1936.443576500009,0.1765764999872772,1947.662147199997,1947.6731238000064,1947.6731238000064,1951.6566826000053,1951.6567156000087,1951.6567969000023,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,6,1,non_adapted,,5,True,6.689581099999714,6.689581099999714,Anastasia,False,5,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00090/no_caption/fully_adapted.png,12.0,2.0,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,1.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,45.0,45.0,37.0,1951.6894417000003,,,,,,,,,1951.6574082000009,1951.6894417000003,1951.6894417000003,1966.670828400005,1966.6708417000043,1966.685276899996,1967.6706497999985,1967.6706896999967,1967.772956400004,1967.772956400004,1985.6676290000032,1.0,1981.635920200002,0.1106261999957496,1985.6700798000093,1985.6839951,1985.6839951,1989.6713121000064,1989.6713336000105,1989.6713652000035,,,,,sphynx_12,1,2026-07-03_16h16.14.521,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-03 16h16.24.829624 +0200,,sphynx_12_Practice Trials - SYMBIOTIK graphs_2023_2026-07-03_16h16.14.521.csv,12,2,fully_adapted,,1,True,13.862963799997942,13.862963799997942,Anastasia,False,1,True,True,False,all adaptation levels,,,,,,,,,
